@relation Review_sentiment


@attribute overall_sentiment numeric
@attribute stars {1,2,3,4,5}
@data
-0.005599999999999994,1
0.12090000000000001,3
0.8843000000000001,2
1.1362,4
-3.954199999999999,2
1.9087999999999998,5
-1.6583,3
0.004,4
1.0684000000000002,3
-0.0738,3
-0.5681999999999998,1
-1.0407,2
0.8995,2
-0.27920000000000006,4
0,5
-2.1369000000000002,3
-1.7881000000000002,1
0.5052,5
0.3412,3
-1.2501,3
0.4471000000000001,2
1.1897000000000002,2
1.4386,5
2.1784999999999997,4
0.008,4
-0.3785,5
-0.6546,2
0.6372,2
0.047,3
-0.5365,3
0.004,4
-1.1229,2
0,4
-0.2517,3
0.40700000000000003,4
-0.12669999999999998,3
2.1181,4
-0.2675,5
-0.18720000000000006,2
1.4198,1
-1.1671,1
0.004,1
-0.17010000000000003,2
0.2630000000000001,3
-0.09919999999999995,1
-0.044300000000000006,5
0,4
2.5517000000000003,5
2.511,4
0.8330000000000001,5
0.3862,1
0.0983,5
-1.0206,3
-0.4706,1
-3.3338999999999994,1
0.7513,5
0.328,4
-0.6590999999999999,2
1.2563,3
0.4554,1
0.1212000000000002,4
0.5179,4
-0.9529,1
-0.43339999999999995,1
0.8367,5
0.0769,4
0.5689000000000001,5
0.6984999999999999,3
2.5483000000000002,4
0.37879999999999997,4
1.8249999999999997,3
0.5542000000000006,2
-0.29490000000000005,1
0.4313,2
0.6674,3
1.6056000000000001,5
0.2944,1
0.1169,4
-1.5333999999999999,2
2.8213000000000004,5
1.7352,2
0.004,1
-1.2279,3
-0.7666,3
0.004,2
-0.5263,1
0.6388,4
0.9695000000000001,1
-2.6786000000000003,1
0.5931,4
0.8412999999999999,3
1.4904,5
1.9844000000000002,3
0.8408,2
0.1851,1
-0.1935,1
0.1958,5
0,5
0.5012,2
-4.345500000000001,3
0.4653999999999999,2
0.1765,4
1.7060000000000002,3
0.6026,2
-1.0124,4
4.0463000000000005,5
-0.658,5
0.0665,2
1.4791999999999998,3
-2.4803,5
-1.6864000000000001,3
1.5381,4
0.2581,5
0.066,1
-0.9329,3
1.6040999999999999,3
0.15889999999999999,4
0.02610000000000008,1
-0.2842,2
4.328799999999998,3
-0.5036999999999999,2
-1.8698,2
-0.03469999999999995,5
0.084,4
1.0674000000000001,1
-1.1864,1
-1.0431,2
1.2090999999999996,1
0.7432,4
0,5
0.22820000000000001,5
-0.4499000000000001,1
-1.7857999999999998,1
-1.4959,2
-0.3071,3
-1.4027999999999998,3
-0.12229999999999996,5
0.13040000000000013,2
-0.4689,3
-0.07240000000000002,4
-1.1199000000000001,1
1.3116999999999999,3
0.2786,5
0.30779999999999996,4
-0.9734,2
2.3220000000000005,5
0,2
2.0834,4
-2.5978000000000003,3
-1.2938999999999998,1
-0.2124000000000002,2
-1.5611,1
0,5
0.09770000000000001,4
-1.0674000000000001,4
0.3593,2
2.065,4
0.008,3
0.31570000000000004,5
0.9911,5
-1.1217000000000001,1
2.1766,5
-0.5038,3
0.008,5
5.519099999999999,3
-1.4607,3
-0.6418999999999999,1
-0.4523999999999998,5
-0.27449999999999997,4
-0.4867,2
-0.6147,1
0.5345000000000001,4
0.7585999999999999,1
1.4326,3
-0.2598,1
0.7291,5
-0.01780000000000001,2
0.017999999999999905,2
1.8224,3
2.610900000000001,4
1.2124,3
-0.22100000000000003,1
-0.8109999999999999,2
1.9617,5
-0.1135000000000001,2
0.057999999999999996,5
0.09860000000000001,5
5.083999999999995,4
-6.936700000000001,1
-1.3237999999999999,3
-0.28959999999999997,3
-0.5819,2
0.008,4
-0.2842,5
0.5046000000000008,4
4.278700000000001,2
-0.11010000000000003,4
0.5084,4
0.45740000000000003,1
0.45420000000000005,2
-0.2421,2
-0.761,4
0.1747,3
0.2238,1
1.0144,5
0.17780000000000007,2
1.7995999999999999,5
0.008,1
0.4517,4
0.008,5
0,1
-0.12940000000000002,2
-0.6762999999999999,2
-0.32580000000000003,5
1.7456,5
0.41079999999999994,5
0.22609999999999997,3
2.7673000000000005,5
0.9012999999999998,3
-0.8207,1
0.4797,2
0.32950000000000024,3
-0.22069999999999987,2
0.5769,4
0.045899999999999996,3
-0.0007999999999999995,5
0.10020000000000001,3
-0.1018,1
-0.9734000000000003,3
-0.3375,1
1.7614,1
0.13010000000000002,5
1.3130000000000004,5
-0.7585999999999999,1
0.02,1
0.0081,4
-0.2913999999999999,2
-0.9166,4
-0.8673,4
1.3602,4
-0.8805,2
0.7472,3
1.1247999999999998,4
0.38320000000000004,3
-6.4743,1
-1.0538,2
0.2254,4
0.6551,3
0.5871999999999999,3
-0.6631,1
0.7203999999999999,5
0,4
0.28479999999999994,2
0.028800000000000017,2
9.195899999999996,4
-0.2365,1
5.524899999999996,2
-0.5003,5
1.2224000000000004,4
3.1726999999999994,3
-0.0048,1
0.3882,3
-0.17830000000000004,2
-0.7112999999999999,2
1.6312999999999998,4
-0.001599999999999999,2
0.21299999999999997,3
0.0014999999999999458,5
-0.6681999999999999,3
0.3386,4
0.2101,3
0.8161,1
-0.7090999999999998,5
0.3756,1
-1.821,1
0.9984,3
0.393,5
-0.7874999999999999,1
0.3525,3
-1.4565000000000001,3
0.4408,2
-0.7333000000000001,2
1.0477,3
-1.7498,2
1.6124999999999998,5
0,5
0.7175,2
0.11309999999999998,2
6.903399999999994,4
0.6126,4
0.7424999999999999,4
-0.478,1
-6.757700000000001,3
-0.5060000000000002,4
1.5995,2
0.3716,4
1.8558,4
0.0927,1
-0.3111,1
0.12090000000000001,5
-0.09789999999999999,5
-0.6735,1
0,5
-0.23420000000000007,1
0.7512,5
-0.8536,2
1.5749,4
1.7704,5
0.4920000000000001,4
0.3714000000000002,3
2.2908999999999997,4
0.3438,1
0.9823999999999999,3
2.1236999999999995,4
0.5446000000000002,2
-0.2515999999999998,4
0.7093999999999999,3
1.8224,3
0.3716,3
0.4577000000000001,4
1.4274999999999998,3
0.9971,5
2.5406000000000004,2
1.9140000000000001,5
-0.9062000000000001,2
0.5657,4
-0.48279999999999995,2
0.0664,2
0.06149999999999999,4
0.9147999999999998,2
0.9068999999999999,5
-0.4869,5
-0.29960000000000003,1
-0.22399999999999975,1
-2.6132999999999997,1
-1.4106,1
0.5062,5
0,1
-0.8029999999999999,1
-0.26899999999999996,3
2.5524999999999998,5
0.2147,4
0.12890000000000001,5
0.6574000000000002,2
-0.25,3
0.9696,4
0.7955,1
-0.34199999999999997,2
1.8537,5
1.9004000000000003,4
0.6916,5
-2.7892,2
-0.2429,3
1.1027,5
0.31779999999999997,3
0.3253999999999998,4
-0.1537,1
1.6109000000000002,2
-0.8024,1
1.3878,5
-0.42580000000000007,2
0.7686,5
-0.14179999999999993,1
0.24440000000000012,1
-0.4728,1
-0.8039000000000001,5
0.37079999999999996,3
-2.6910999999999996,2
0.7073999999999998,5
-1.1480000000000001,4
-0.12249999999999991,5
0.79,5
-0.4025000000000001,2
-0.4928,3
3.1745,4
-0.025199999999999834,5
5.0367999999999995,3
5.584799999999993,5
-0.5351,1
-0.3035,4
-0.4541,1
0.5679000000000007,3
-0.11509999999999998,1
0.9998999999999999,3
-0.32159999999999994,3
-0.3414,3
1.0642,4
-3.639899999999999,2
1.5152999999999999,4
-0.41440000000000005,5
0.5045,3
0.786,5
0.10999999999999999,4
-0.4270999999999999,1
1.0425999999999997,4
0.36999999999999994,4
-2.1800999999999995,2
-2.077,1
-2.966699999999999,3
-1.4209,1
-1.5377999999999998,1
0.08329999999999994,2
0.012,4
-1.1692000000000002,3
-1.4771,2
0.22779999999999995,2
0.9220999999999999,2
0.7037999999999999,2
2.7744999999999997,4
0.23020000000000002,1
0.5304,4
-0.7764,1
1.8367,3
-0.7239,2
-0.12969999999999998,1
-0.9180999999999999,1
1.2417,4
-1.3419,2
0.6601999999999999,4
0,4
-0.6752,3
0.9012999999999998,3
1.7184,5
0.40880000000000016,1
1.2398000000000002,5
1.0479,4
-0.498,2
0.5445,5
1.2124,3
0.9904999999999999,3
-0.8212999999999999,1
0,4
1.0870000000000002,2
0.0989,3
-0.06200000000000003,2
-1.9133,2
0.6614,3
0.8635999999999999,3
0.8808,4
0.5066,5
-0.6752,2
0.04100000000000015,2
-0.2559999999999999,3
0.3836,4
-2.2635,1
-0.8970999999999999,1
-0.7686000000000001,1
0,2
0,5
-0.0306,1
0.7816,5
0.2827,5
1.5278,3
1.9015000000000002,2
0.007200000000000001,5
4.104100000000001,5
0.5879,4
0.321,5
-0.08240000000000003,4
0.08499999999999996,5
-0.364,3
0.28630000000000017,5
0.0032000000000000006,1
-0.22899999999999998,1
0.4145,3
0.05179999999999996,1
-7.688500000000007,1
0.9434,5
0.9848,5
-1.1305,2
0.004,2
0.2331,4
-0.0007999999999999995,2
-0.9429000000000001,2
0.3836,5
0.12490000000000001,3
2.3012000000000006,4
0.4037000000000002,3
-1.2883,1
-0.47950000000000004,3
-1.7262000000000002,3
-0.2338,2
0.1412,4
0.09770000000000006,2
0.7454,4
0.748,5
-1.0257999999999994,3
-0.1336,2
0.5176000000000001,1
-0.7334,4
0.08229999999999998,4
-0.09510000000000002,3
0.3762,1
1.1089999999999998,3
-0.5489999999999999,2
0.6350000000000002,4
0.53,4
0.17709999999999998,1
-0.3129,1
0.7138,5
0.27249999999999996,2
3.6005000000000007,5
1.9802,2
2.7946999999999997,5
1.3289,4
-0.0007999999999999995,1
-1.1513999999999998,3
2.2532999999999994,5
1.2949999999999982,4
-0.23209999999999997,4
-1.7299,4
0.7607,1
0.5654,5
0.2498,5
-0.3825,2
1.1393,5
1.0168,5
-0.3865,2
-2.0009,1
-2.229,1
0.9080999999999999,2
0.5709,4
1.5379,5
-3.2819,2
0,1
0.5023,5
-0.1619000000000002,2
-0.5761999999999999,1
-0.6539000000000001,4
0.3554,5
-0.6614000000000001,4
0,4
-2.4752000000000023,5
0.5139,4
-0.2715,3
-0.5674,3
-0.7102999999999999,2
-0.14960000000000018,4
0.2735000000000001,3
0.8768,2
0.008,4
0.5325000000000001,3
1.6142999999999998,5
1.0546,1
0.03959999999999986,1
-0.9095999999999997,3
-0.21869999999999995,3
0.1442,3
0.20109999999999995,2
-0.0048,3
0.23359999999999997,3
-2.7579,2
-0.9438,2
-0.17159999999999997,1
-1.4383,1
-0.8375000000000001,3
-0.12409999999999999,1
1.0765,4
0.20840000000000003,5
-3.7054999999999985,2
-0.8818000000000001,3
0.004,3
-0.5947,1
-0.4642,2
0.2784000000000001,4
1.1072,5
0.37879999999999997,4
-0.04610000000000003,2
7.146599999999984,4
0.1334,3
-0.23819999999999997,1
-0.7879,4
-0.4391,1
-1.1509,2
0.8992,5
-0.37950000000000006,4
-0.7706,4
2.4652000000000003,5
0.5667,2
0.08730000000000007,1
-0.3797,4
0.4324,5
0.21780000000000002,5
0.7432,4
-0.5239,1
0.22049999999999992,2
-0.7108000000000001,1
-0.3487,3
-0.8127000000000002,3
2.7393000000000005,4
0.12090000000000001,3
2.239,5
-0.7824,2
-0.13130000000000003,2
-1.1177,1
0.0032000000000000006,1
0.004,3
0.0504,3
0.08620000000000001,5
-1.1569,3
0.9937,5
0.008,1
1.1950000000000005,4
1.7099000000000006,2
-3.9946,1
1.8685999999999998,2
-0.979,5
0.8998999999999999,5
1.2611999999999999,3
0.5066,5
0.613,3
-0.0456,1
0.7039999999999997,2
-0.9345,4
0.8111999999999999,2
0.7552,3
-0.3111000000000001,5
-0.2725000000000001,2
1.2642999999999995,5
-1.5052999999999999,4
0.8363,2
0.48750000000000004,4
0.03210000000000002,1
0.004500000000000056,1
1.3642,4
0.311,2
-0.7041,2
-0.04910000000000003,5
-0.7002,5
-0.8102,3
0.5146000000000001,4
0.36110000000000003,1
1.4566,5
0.2618,1
-0.8654000000000001,4
-0.3983,5
-2.2847,2
0.9322,3
0.6444,5
1.3809,2
2.0186,4
5.950199999999995,4
1.5484,5
0.9519,5
0.008,1
-1.4374000000000002,1
-0.03470000000000001,1
-0.6133000000000001,3
0.3475,1
-0.618,3
0.012,3
0.8801999999999999,3
-0.16280000000000006,2
0.3716,4
-2.7868999999999997,2
0.9160999999999999,3
-0.6355,1
0.47740000000000005,3
0.3716,4
-0.43339999999999995,1
-0.215,1
0.401,5
-3.913,2
-1.7012,2
-0.12799999999999995,3
0.5144,2
2.5667,4
0.4885,3
2.1259000000000006,4
0.3419,1
3.3529000000000004,5
-0.4324,1
0.29130000000000006,3
0.8768,5
-0.2114999999999999,2
0.5045999999999999,3
-0.44070000000000004,4
0.9314,5
0.22569999999999998,1
0.9944000000000001,5
-0.4126999999999999,1
2.2041,5
0.09020000000000003,1
-1.7752000000000001,4
-0.4689,3
0.008,2
6.740499999999995,4
-2.1113,2
0.5846,4
4.4822,3
0.012,3
-0.023800000000000016,5
1.079,5
0.8563,5
0,3
0.9567000000000003,4
0.0073,4
-0.036900000000000044,2
0.24670000000000003,1
0.405,4
-1.5713,3
-0.3111,1
1.0895000000000001,4
0.097,1
0.5013000000000001,5
-0.0167,2
-2.333100000000001,2
1.1219000000000001,3
-0.7202,2
-0.17799999999999983,5
1.9807000000000006,5
1.7348000000000001,5
1.7931000000000001,3
0.5041,2
-0.45999999999999996,3
-1.2956999999999999,4
0,4
-1.9925000000000002,1
-1.9177999999999997,3
0.011200000000000002,2
0.8848,4
-0.0048,1
1.9584999999999997,3
3.2999000000000005,1
-1.6024000000000003,1
0.4686,4
-0.9563999999999999,2
0.45799999999999996,5
-0.8598,2
-0.8979000000000001,1
0.9056,5
-1.0124,3
-0.5476,2
1.8041,4
-1.5665,1
-1.2433,1
0.37449999999999983,4
0.7968000000000001,4
-1.2231999999999998,2
0.5132,2
-0.6131000000000001,3
0.5681,5
0.8982,2
-0.5718000000000002,1
1.3819000000000004,4
0.3694,3
0.3229,4
-1.1055000000000001,1
0,2
0.10969999999999999,5
-0.3771,2
0.5052,5
-0.15769999999999995,3
1.518,3
0.401,5
-1.7536999999999998,3
1.6842,5
-0.38920000000000005,1
0.2338,4
0.8577,3
-0.2636,5
-0.6728,4
-0.6347000000000003,3
0.6009,4
0.231,2
0.23949999999999988,2
-8.691600000000001,1
0.582,4
-0.4804999999999999,1
-0.6018,1
0.0081,4
0.008,4
0.8797000000000001,3
2.782,4
-0.5434000000000001,1
1.0106,1
0.212,5
0.3173,2
1.5014999999999998,3
0.469,5
-3.3159,1
-0.333,2
0,1
-0.24099999999999996,1
-0.08169999999999994,2
0.331,5
-0.37829999999999997,2
-0.8712000000000001,2
0.9390000000000001,5
0.45420000000000005,2
-0.8562999999999998,2
0.7053999999999998,5
3.7081000000000004,5
0.6845999999999999,1
0.3716,4
1.4412000000000003,4
-1.2338,3
0.43060000000000004,5
-3.7300999999999997,1
-0.407,3
0.012,3
-0.49140000000000006,3
0.004,3
-0.16280000000000006,2
-0.2596,4
0.6909,3
0.9381999999999999,4
-0.0048,5
-0.2405,5
0.8609,4
-0.11140000000000005,2
1.076,5
-0.6765000000000001,1
-1.0864,3
0.008,4
0.22609999999999997,3
0,5
-0.0096,1
1.7686,5
-0.09370000000000006,2
-0.04970000000000008,3
0.011200000000000002,5
-0.18360000000000004,5
-4.2454,3
-0.46790000000000004,4
6.740499999999995,4
2.7386000000000004,5
0.1131,1
0.2184,2
-0.3568,5
0.339,1
0.7567999999999999,3
-0.47079999999999994,2
0.4457,4
-1.3217,2
2.8093000000000004,5
-1.159,1
0.0073,2
-2.2847,2
0.9836,5
-2.0176,1
0.7189999999999999,4
-0.47930000000000006,1
-0.1109,1
0.1059,4
-0.3865,3
-0.2489,3
0.3339,4
0.12460000000000004,3
1.0325,1
2.2011999999999996,1
0.5679,2
0.2216,3
-0.9172999999999997,2
-0.17190000000000008,3
0.5928,2
-1.4658,4
2.0199,4
0,5
0.12640000000000007,3
0.5069,4
0.6168,3
-0.6936,1
0.7303999999999999,5
0.4465,2
2.9279999999999995,3
0.6693999999999999,2
0.6159,5
-1.4789999999999992,4
0.061500000000000055,5
0.6838999999999998,3
2.1807,5
-1.8402,2
-0.6474,1
1.5014999999999998,3
-0.1859,4
1.5045999999999997,4
-0.0048,3
0.19970000000000004,3
1.4503,5
-0.2869,3
-0.09710000000000008,1
-0.514,5
0.10029999999999994,2
-1.7746,1
-0.5065,2
0.2498,1
2.2668,4
1.3612999999999997,4
0.3716,1
-0.8309,3
-1.3771,1
-1.3757,2
-0.12459999999999999,2
2.1931000000000003,4
1.7012,5
0.26430000000000003,3
0.008,4
2.7723999999999998,5
2.1853,4
0.2254,2
0.4653999999999999,2
-0.37670000000000003,5
0.3597,1
1.6311,4
-0.1375,1
-5.137100000000002,1
-0.36060000000000014,2
-1.0516999999999999,5
0.23020000000000002,1
0.635,5
0.9286,3
1.311,2
0.3479,5
0.8752999999999997,4
0.1096,3
0.5287,1
0.921,2
-1.4085,2
-2.6459,4
1.6607,1
-1.1867,4
-1.0073999999999999,4
0.8448,5
1.1309,5
-0.8293000000000001,3
0.3716,1
-0.35000000000000003,4
0.008,1
1.7672999999999999,3
1.7964000000000002,5
1.7112000000000003,3
0.4344,3
-0.3865,5
-0.4505,1
-0.346,1
0.5099,4
-1.2279,3
1.7582,5
1.0767,4
1.5973000000000002,1
1.0444,5
-1.5226,2
0.12189999999999997,2
0.041800000000000004,1
0.22299999999999998,4
-0.23310000000000028,3
-2.3821000000000003,2
0.5650000000000001,2
-0.44139999999999996,5
-1.3995000000000002,5
1.5631000000000002,4
0.3716,3
0.2243,3
-1.2320000000000002,2
-1.6051000000000002,2
1.2228999999999999,2
0.8076999999999999,4
-1.2722999999999995,1
0.3167,5
-0.34750000000000003,1
-0.5495,1
-1.8475999999999997,3
2.0647,2
0.5052,4
-0.673,2
0,2
-0.7152000000000001,2
0.21200000000000002,1
0,3
0.7394000000000001,5
0.3836,3
0.20149999999999996,4
-0.2179,1
-0.2403,4
-1.7933999999999999,1
0.9912999999999998,4
0.401,4
0.008,3
0.8982000000000001,4
-0.7041,2
0.3646,2
2.7994999999999997,5
-1.5596999999999999,1
0.3756,5
1.1423999999999999,1
-0.6195000000000002,5
-0.4869,1
0.0968,4
-0.00770000000000004,3
0.1016,3
-0.8492,3
0.8530999999999999,5
1.0984,2
-2.3423000000000003,1
1.4158,1
0.38320000000000004,3
0.11960000000000003,4
0.8960999999999998,2
-1.5204999999999997,4
1.4577,5
1.854,5
-0.44670000000000043,2
0,4
-0.020099999999999785,3
10.525099999999998,5
-0.9842999999999997,2
3.0879,3
0.401,5
-1.3259,1
-0.7637,4
5.059300000000001,4
7.197699999999996,5
-0.9262999999999999,5
4.632900000000001,2
-0.7761,3
0.5446000000000002,2
2.5596,2
3.32,4
-1.065,4
-1.6520000000000001,3
1.8889999999999998,5
1.2348999999999999,3
0,5
-0.05740000000000001,1
0.15439999999999998,3
-0.39849999999999997,4
3.9146999999999994,4
-0.22870000000000004,1
0.004,3
-0.2636,1
-0.7706,2
0.5356,2
-0.9156000000000002,5
-0.39020000000000005,3
0.865,5
-1.0257999999999994,3
2.0029,2
0,1
0.3026999999999998,1
4.360999999999999,3
-0.3997,1
0.004,2
0.3387,4
2.3764000000000003,4
1.2048999999999999,2
1.4941,4
0,5
0.397,5
0.009700000000000042,1
0.5666,3
0.31829999999999997,1
-0.5428999999999999,2
1.0643,3
0.241,5
0.6609,2
0.6753,5
-0.41390000000000016,4
-0.6266000000000002,1
-0.6112000000000001,3
0.004,1
1.4397,4
0.2579,5
-0.11360000000000003,4
0.3836,2
-1.2404,3
-0.586,2
0.2025,4
0.8515000000000001,5
0.7274,5
0.6746000000000001,1
-0.9683999999999999,1
0.3567,2
0.4638,3
0.07179999999999997,4
-0.44189999999999996,1
-3.2827,3
4.2632,5
0.5146000000000001,4
0,1
1.2798999999999998,4
0.5862,5
1.018,1
-0.8376,3
4.165099999999996,3
0,5
-0.38530000000000003,5
-6.757700000000001,3
-0.8805,2
0.42539999999999994,1
-0.4687,2
1.3816,2
0.319,5
0.31400000000000006,2
1.9978999999999998,5
-2.4462,1
0.12110000000000001,1
1.6770999999999998,3
-0.4787,2
0.022499999999999964,4
0.8706,1
1.7785,4
-0.1448,2
-1.4200999999999997,2
0.3612,4
0.829,5
0.4617,3
2.9447,4
2.2497999999999996,3
-0.15900000000000014,3
4.838999999999991,4
-0.6235999999999999,2
0.3716,5
-1.1370999999999998,2
0.21299999999999997,3
-1.2119999999999997,2
0,1
0.3836,2
-0.01139999999999997,3
0.9538,5
-0.3865,4
-2.2823,3
-1.4418,4
0.4675,1
0.1739,2
0.3756,4
1.3992,1
-0.9244000000000001,5
-0.09250000000000003,3
-0.22290000000000001,1
-0.041,1
-0.7585999999999999,4
0.4885,5
1.1127,4
3.942299999999999,4
0.008,4
-5.581500000000005,1
-2.3917,2
-0.2842,5
-2.0227,2
2.8756,5
-2.7181999999999995,4
0.3487,5
-0.7666,3
-0.6558999999999999,2
0.11699999999999999,1
0.2808999999999999,2
0.6167,5
-0.8153000000000001,3
0.5012,5
-0.38239999999999996,3
-2.7163999999999997,3
0.6841,4
-1.6705999999999999,1
-0.31020000000000003,1
0.010100000000000067,2
0.04330000000000031,3
-1.2465,1
-0.13410000000000005,2
0.5066,5
-0.6395000000000001,3
-0.1673,1
0.23870000000000002,4
1.662400000000001,4
0.16800000000000004,5
-0.3297,1
0.9996999999999996,4
1.3969999999999998,4
0.49169999999999997,3
-1.1156,2
0.37579999999999997,4
1.9065999999999999,4
0.8705999999999999,5
0.012,5
-0.8459,4
-0.6608,2
-1.1644,3
0.09020000000000003,1
0.8728,5
0.4686,1
0.41509999999999997,1
-0.0007999999999999995,1
1.1625999999999999,2
-0.47240000000000004,2
0.14090000000000003,2
0.9805000000000001,1
0.19990000000000002,5
0.5704,5
-0.8127000000000002,3
-1.7291,1
-1.3757,2
0.008,3
0.3716,2
6.474399999999994,5
0.9535,4
-1.8605999999999998,1
-1.0617999999999999,1
0.004,4
0.397,3
-4.258099999999999,2
1.1377,4
-0.0344,2
0.723,5
0.31779999999999997,3
0.3716,3
-0.5463000000000002,3
0.8031999999999999,5
-0.2622,3
0.27669999999999995,2
0.00019999999999992246,2
1.8303999999999998,5
1.43,5
1.7655999999999998,3
0.362,4
-1.037,3
1.1137000000000001,4
-0.7951,2
-0.9735999999999999,5
0.3734,2
0.1405,3
-0.8877,1
3.8994999999999993,5
1.327,4
0.3901,1
0.638,4
-0.3264,1
1.5044000000000002,2
-0.4170000000000001,3
0.393,4
1.7237,5
-1.3454,1
-1.2556999999999998,1
1.5205,4
-1.1964000000000001,2
0,1
0.0201,3
-1.8759,2
0.5935,5
1.9338,4
-0.2421,2
-2.5014999999999996,3
-1.0624,1
-1.1717,1
0.5602999999999999,4
-0.018100000000000005,1
1.1958,4
0.14709999999999998,5
0.3989,5
1.6031,4
3.514,3
0.804,5
-0.07119999999999993,1
1.0106,3
-0.43890000000000007,2
1.7004,3
1.2563,3
0.2792,2
0.2875,5
-0.2675,4
0,2
-0.4787,4
0.3352999999999998,5
-0.7676000000000001,1
0.8686,4
-0.1562,1
-0.0007999999999999995,3
-1.1507,4
-0.43350000000000005,1
-1.1648,3
0.6103000000000001,5
0.8715,4
0.3593,4
-0.5374,1
0.012,5
2.2888,3
3.7210000000000005,4
-1.2299,1
0.004,1
-0.42379999999999995,3
0.3173,2
-0.6616000000000002,5
1.4684,4
1.4168,5
1.7585,5
0.34420000000000006,5
-0.31309999999999993,3
0.6869999999999998,2
1.6171,3
2.1158,1
-3.9334000000000016,2
0.48830000000000007,3
0.8604,4
-0.335,2
1.7316999999999998,5
-0.5247999999999999,5
-0.2879,1
0.5229000000000001,2
0.9044000000000001,5
0.7512,3
-2.0810999999999997,3
-1.1469,2
-0.3728,2
-1.3269,1
0.4075000000000001,4
-1.5671000000000006,2
-0.47750000000000004,1
-1.9413999999999993,3
-0.39859999999999995,2
-0.3704,3
-0.2802,2
0.4324,2
0.47200000000000003,5
3.5038000000000005,3
0.3493,4
1.2524,4
-0.5066999999999999,2
1.0313,3
-0.2877,1
0.004,5
-0.08510000000000006,5
0.9080999999999999,2
1.0779999999999998,5
1.1994999999999998,4
0.401,4
-0.2882999999999999,1
-2.0772,3
-0.11080000000000001,4
-0.1396,3
0.401,4
-1.0151000000000001,1
-0.8077000000000001,4
0.36679999999999996,3
1.5639,5
-0.015700000000000047,3
0.008,2
0.3589,2
1.1401999999999999,4
-0.7648,1
2.6621,5
1.0053999999999998,1
-0.4675,1
1.3809,2
-2.4955999999999996,3
0.4718,3
0.04320000000000007,2
1.1026,4
-0.3519,1
-0.8537000000000001,2
0.004,1
0.4002,1
-0.5752,1
-0.6771999999999998,2
0.5012,4
0.004,5
-0.7538,5
-0.8763000000000001,5
3.3513,5
1.0684000000000002,3
-0.416,3
0.002400000000000001,3
0.8676,5
7.177499999999994,4
-2.3638,4
0.2863,1
0.3836,3
0.41600000000000026,3
4.4632999999999985,4
-0.6412,2
-1.0864,3
-0.331,1
5.299999999999996,4
-0.3428,1
0.6943000000000003,2
0.3366,5
-0.10129999999999989,2
0.2173,4
-0.22100000000000003,1
-0.3509,1
0.1963,2
0.7432,3
1.9573999999999991,3
1.3296,2
0.602,5
1.6753999999999993,5
0.3836,3
-0.39010000000000006,2
0.5072,5
0.2101,5
-1.576,1
-2.3043,1
3.2486000000000006,5
2.8804000000000003,4
0.9692999999999999,4
-0.30450000000000005,3
-0.0048,4
-3.0593,1
0.9641,2
1.2066999999999999,4
0.008,4
0,1
1.2282,5
0,5
1.6169,5
0.47969999999999996,3
0.004,1
0,2
-1.1358,2
0.05209999999999998,2
0,2
-0.4631000000000002,4
3.0351000000000004,4
0.264,1
-0.25489999999999996,5
1.305,1
0.9760000000000001,5
3.9293000000000005,5
-0.48750000000000004,1
1.625600000000001,4
-1.0291000000000001,3
0.7022999999999999,5
1.055,5
0.4419,2
0.004,4
0.34419999999999995,3
-0.3486,2
0.8848,2
-0.9622,2
-0.04660000000000003,3
3.5286000000000004,4
0.004,3
-0.7927000000000001,1
0.008,5
-0.14540000000000003,5
-2.2542,1
1.2429999999999997,1
0.011200000000000002,1
-0.04949999999999988,3
0.1998,3
0.2881,4
2.0439000000000003,4
-0.538,1
0.7448,2
-0.6836,2
-0.6321000000000001,3
0.012,1
1.4100000000000001,2
-0.044300000000000006,3
0.3716,3
0.2248,1
0,4
1.3002,5
1.3773,5
0.2735,2
0.11760000000000001,5
-1.1647999999999998,4
-0.5185000000000001,3
0.29789999999999994,2
-0.6572000000000001,4
0.7991,5
0.016,1
0.1215,1
0.23870000000000002,4
0.6031,4
0.004,1
1.6336,2
-2.6459,4
0.8848,4
2.4209,4
0.397,4
0.9644999999999999,2
2.4999000000000002,5
0.6943000000000003,2
0.004,5
-0.5597999999999999,2
0.003699999999999981,3
1.0505,5
0.24419999999999997,3
-0.6672,1
-0.1396,3
-1.4107,3
-1.8909999999999998,2
0.7879999999999998,3
0.5356,2
-0.7091000000000001,3
0.32919999999999994,1
-0.7928,2
-0.43140000000000006,1
-0.2088,5
0.2418,1
1.3688,2
0.010500000000000006,2
0.498,4
0.13959999999999997,4
-0.3441000000000001,5
-0.0436,4
-1.7268,3
1.2746000000000004,1
1.2168,5
-0.5878,3
0.9493,5
0,3
0.2352,3
-1.5593,1
-2.7560999999999996,5
0.9872,4
0.004,1
0.5052,5
4.3208,2
0.09179999999999999,3
0.5930000000000001,1
2.1124,5
6.677199999999998,4
-1.8237999999999994,4
0.7079,5
-0.998,1
-1.1395,1
-0.7186999999999999,1
0.7646,5
0.5146000000000001,3
0.3076,4
0.393,2
0.10060000000000002,5
0.24480000000000002,5
0.008,2
0.6943000000000003,2
-0.0048,5
0.8768,3
0.2663999999999998,3
