@relation Review_sentiment


@attribute token_number numeric
@attribute normalized_overall_sentiment numeric
@attribute normalized_adjective_sentiment numeric
@attribute normalized_noun_sentiment numeric
@attribute normalized_verb_sentiment numeric
@attribute binary_judgement {good, bad}
@data
34,-10182.4,-10300,0,117.647,bad
71,29938,24794.4,56.338,5087.32,good
217,5841.47,8010.6,0,36.8664,good
27,6066.67,18400,0,-12333.3,bad
26,-30.7692,-30.7692,0,0,bad
76,14206.6,14206.6,0,0,bad
24,-200,0,0,0,bad
47,18187.2,7991.49,10195.7,0,good
39,-11653.8,517.949,102.564,0,good
21,-38.0952,-228.571,0,190.476,bad
56,-12321.4,-12464.3,71.4286,71.4286,bad
27,-54303.7,-40863,-13440.7,0,bad
118,6410.17,10466.9,0,0,good
220,967.727,3107.27,0,36.3636,bad
149,8217.45,10121.5,26.8456,0,good
27,0,0,0,0,bad
43,-11055.8,76.7442,0,0,bad
240,3674.17,-2279.58,1055,4898.75,good
34,7020.59,235.294,117.647,0,bad
47,-10831.9,412.766,170.213,-11414.9,bad
39,256.41,12530.8,0,0,bad
36,-8466.67,-8466.67,0,0,bad
81,-9862.96,-4002.47,0,49.3827,bad
60,-4816.67,-4816.67,0,0,bad
30,28450,28450,0,0,good
138,-3717.39,-213.768,-34.7826,0,good
167,-2325.75,574.251,-2919.16,19.1617,good
95,1563.16,-2061.05,1001.05,2623.16,bad
28,31153.6,30867.9,0,142.857,good
64,14354.7,14292.2,0,62.5,good
30,-38913.3,-22956.7,0,0,bad
215,4111.16,7233.02,-3140.47,18.6047,good
37,30237.8,30237.8,0,0,good
25,16368,16368,0,0,good
29,110.345,110.345,0,0,bad
22,4454.55,4090.91,181.818,181.818,bad
29,0,0,0,0,bad
25,644,644,0,0,good
49,3438.78,3357.14,81.6327,0,bad
25,15184,14864,160,160,good
37,-23840.5,-10902.7,0,0,bad
42,59261.9,59261.9,0,0,bad
243,-604.938,-117.284,16.4609,-504.115,bad
116,5504.31,5400.86,68.9655,34.4828,good
39,415.385,415.385,0,0,good
67,-2488.06,7452.24,0,-9940.3,good
78,6998.72,5935.9,1062.82,0,good
70,-2960,1784.29,45.7143,-4790,bad
59,-13537.3,-6871.19,0,1447.46,good
42,0,0,0,0,bad
31,10851.6,11006.5,0,-154.839,bad
21,-22833.3,190.476,0,-228.571,bad
37,-52535.1,-28400,0,-24135.1,bad
26,0,0,0,0,bad
46,4719.57,4719.57,0,0,bad
33,-8490.91,-8490.91,0,0,bad
36,-10577.8,2719.44,0,0,bad
25,-20200,-1052,0,0,bad
25,57364,57364,0,0,good
52,-18411.5,0,0,0,bad
149,-9202.01,-1073.83,-4969.13,53.6913,bad
30,17020,16886.7,0,133.333,good
67,14831.3,14771.6,0,59.7015,good
72,198.611,2733.33,0,-2534.72,bad
55,12300,12227.3,0,72.7273,good
25,-54600,-41360,0,-13240,bad
58,137.931,137.931,0,0,bad
34,-1002.94,-1002.94,0,0,bad
26,24680.8,24680.8,0,0,good
24,-19945.8,0,0,0,bad
116,-8121.55,-8156.03,34.4828,0,bad
115,-13704.3,-9426.09,-4347.83,69.5652,bad
24,4033.33,4033.33,0,0,good
32,-25437.5,0,0,-10478.1,good
33,20866.7,10339.4,0,10527.3,good
63,8342.86,9492.06,-5241.27,4092.06,bad
175,990.857,-958.857,22.8571,1926.86,bad
72,5695.83,2420.83,0,3275,good
21,-38.0952,-38.0952,0,0,bad
69,12121.7,17204.3,-5140.58,0,good
20,15610,4620,0,10990,bad
23,69891.3,69891.3,0,0,good
47,-21461.7,85.1064,0,-21546.8,bad
29,-11579.3,279.31,0,-11858.6,good
40,-4370,-3035,-1335,0,bad
26,-42023.1,-5200,0,0,bad
28,18378.6,18235.7,0,142.857,good
63,-7341.27,63.4921,-7404.76,0,bad
37,29762.2,23637.8,313.514,5810.81,good
82,-2778.05,1143.9,-482.927,-3439.02,bad
73,-5130.14,109.589,-5294.52,54.7945,bad
22,-31813.6,-31813.6,0,0,bad
22,-22590.9,-22590.9,0,0,good
31,8703.23,15829,0,8316.13,good
26,19453.8,19484.6,153.846,-184.615,bad
47,-914.894,11380.9,-7297.87,5187.23,bad
57,70.1754,70.1754,0,0,bad
30,2963.33,2963.33,0,0,good
28,16217.9,16217.9,0,0,bad
54,14094.4,14094.4,0,0,good
27,19011.1,19011.1,0,0,good
108,-9557.41,-8816.67,-44.4444,-696.296,bad
29,-40065.5,-26572.4,-13327.6,-165.517,bad
33,-6875.76,-6875.76,0,0,bad
34,-141.176,0,0,-141.176,bad
49,6612.24,-3167.35,9779.59,0,bad
83,-16271.1,-2234.94,-4174.7,-4093.98,bad
65,3130.77,3069.23,0,61.5385,bad
23,17408.7,32360.9,0,-14952.2,good
61,10327.9,16663.9,-6336.07,0,good
189,-13068.3,-4993.12,-3987.3,1003.17,bad
22,-23690.9,-1931.82,0,0,bad
29,29617.2,13093.1,16524.1,0,good
151,9730.46,8487.42,-2210.6,6623.84,bad
34,-755.882,117.647,117.647,-991.176,bad
31,1116.13,16558.1,0,0,bad
18,11750,11750,0,0,good
26,4126.92,4126.92,0,0,bad
57,22254.4,22254.4,0,0,good
37,13759.5,13781.1,0,-21.6216,good
27,7074.07,0,0,0,bad
38,13794.7,13794.7,0,0,good
56,-18451.8,-18451.8,0,0,bad
120,-4609.17,-1348.33,-3260.83,0,bad
28,-9625,7328.57,0,142.857,bad
22,368.182,368.182,0,0,bad
28,-6632.14,-6632.14,0,0,bad
44,-8793.18,-13809.1,5015.91,0,bad
21,0,0,0,0,good
44,4822.73,4822.73,0,0,bad
40,0,0,0,0,bad
27,34866.7,34866.7,0,0,good
27,16237,16237,0,0,good
70,-3271.43,1400,57.1429,-4728.57,bad
25,17616,160,160,17296,good
77,2301.3,2363.64,-62.3377,0,good
37,19143.2,19143.2,0,0,good
35,-25325.7,-25325.7,0,0,good
29,0,0,0,0,bad
31,27445.2,11987.1,15458.1,0,bad
40,25972.5,37940,0,0,good
47,-9595.74,257.447,246.809,85.1064,bad
23,11500,32313,0,0,good
109,-2409.17,2255.05,0,-272.477,bad
43,-14509.3,-6848.84,0,93.0233,bad
25,-21268,-21268,0,0,bad
29,0,0,0,0,bad
63,-14150.8,115.873,0,-6668.25,bad
24,-9870.83,9908.33,0,166.667,good
177,2499.44,4467.8,-1990.96,22.5989,good
45,-21786.7,-11160,10648.9,0,bad
25,-10248,8740,0,160,bad
50,160,80,0,80,bad
65,-11180,2344.62,-5196.92,-8327.69,bad
71,9666.2,9553.52,0,112.676,good
179,8167.6,11065.9,-2898.32,0,bad
47,10321.3,10074.5,246.809,0,good
55,6680,6607.27,72.7273,0,bad
21,-4061.9,27900,-32152.4,190.476,good
72,-8315.28,-3969.44,0,-4345.83,bad
66,-3248.48,-145.455,-3163.64,60.6061,bad
56,-1744.64,-1816.07,71.4286,0,bad
24,15729.2,15729.2,0,0,bad
25,0,0,0,0,bad
123,-10111.4,-3077.24,-3142.28,0,good
54,1377.78,6274.07,-988.889,-3907.41,bad
29,-33341.4,-21482.8,0,-11858.6,good
46,-12317.4,-12317.4,0,0,bad
26,32730.8,28226.9,153.846,4350,good
55,4687.27,4614.55,72.7273,0,bad
24,5037.5,4870.83,0,166.667,good
64,189.062,126.562,62.5,0,bad
52,8919.23,7146.15,0,1773.08,good
70,22952.9,22895.7,0,57.1429,good
23,-21021.7,0,0,-208.696,good
74,-4985.14,271.622,0,-5256.76,good
23,173.913,0,0,173.913,bad
73,-1015.07,-1015.07,0,0,bad
76,-2985.53,956.579,0,2356.58,bad
50,-3728,-3712,0,80,bad
21,190.476,0,0,190.476,good
45,-20346.7,-20346.7,0,0,bad
22,15518.2,15518.2,0,0,good
217,2156.22,2064.06,36.8664,55.2995,good
30,-23020,-7063.33,0,0,bad
71,20108.5,20063.4,56.338,-11.2676,good
22,3859.09,3859.09,0,0,bad
24,31841.7,31841.7,0,0,good
44,-18.1818,-18.1818,0,0,bad
22,42381.8,42381.8,0,0,good
45,-6135.56,-6135.56,0,0,bad
20,200,0,200,0,bad
91,1404.4,2464.84,43.956,-1104.4,good
87,-3263.22,-3263.22,0,0,bad
86,-6377.91,-811.628,0,0,bad
28,24085.7,12042.9,0,12042.9,good
87,17105.7,20800,133.333,-3827.59,bad
21,1800,0,3757.14,-1957.14,good
36,-361.111,-583.333,111.111,111.111,bad
23,3004.35,4352.17,0,-1347.83,good
67,-7158.21,-2247.76,0,-4910.45,bad
162,-12648.8,-8072.84,-1288.89,-3287.04,bad
53,-3690.57,-3690.57,0,0,bad
65,5047.69,5047.69,0,0,good
59,-4938.98,683.051,-5689.83,67.7966,bad
32,-15909.4,-1075,125,0,bad
37,9732.43,19027,0,-9294.59,good
29,29337.9,12813.8,16524.1,0,good
60,66.6667,66.6667,0,0,bad
64,1387.5,62.5,0,62.5,bad
103,8272.82,8272.82,0,0,bad
22,-13381.8,-18704.5,0,5322.73,good
165,1320.61,1378.79,0,-58.1818,bad
26,-19465.4,-19773.1,153.846,153.846,good
35,-9482.86,2657.14,-11042.9,-1097.14,bad
70,-8535.71,0,-5521.43,-3014.29,bad
30,19073.3,19073.3,0,0,good
54,22638.9,31503.7,0,0,bad
28,30253.6,7725,0,22528.6,bad
39,17176.9,24633.3,-9910.26,2453.85,good
23,5147.83,25960.9,0,0,bad
106,-882.075,-919.811,0,37.7358,bad
29,3541.38,3541.38,0,0,good
52,-3080.77,-7307.69,0,4226.92,good
32,42831.2,39990.6,2715.62,125,good
56,-5875,0,71.4286,-5946.43,good
28,0,0,0,0,good
47,2482.98,2482.98,0,0,bad
78,7605.13,7553.85,0,51.2821,bad
41,-23370.7,-19.5122,0,0,bad
33,25636.4,25636.4,0,0,good
71,7721.13,11793,-5443.66,1371.83,good
109,-6553.21,4003.67,-6121.1,-44.0367,bad
512,-7057.42,-5896.09,-2195.51,1034.18,bad
81,9197.53,9148.15,49.3827,0,bad
207,-6310.63,-5262.32,-1673.91,625.604,bad
30,-15420,403.333,0,133.333,bad
38,-7121.05,12100,-10171.1,-9050,good
29,7431.03,7431.03,0,0,good
44,-872.727,-872.727,0,0,bad
52,-19028.8,-10053.8,76.9231,153.846,good
35,6280,0,0,6280,bad
22,-1354.55,-1136.36,-218.182,0,bad
103,-6319.42,-6319.42,0,0,bad
27,13981.5,13981.5,0,0,bad
55,17756.4,12750.9,0,5005.45,good
25,13064,320,0,12744,bad
43,390.698,19407,-7976.74,93.0233,bad
107,17425.2,17350.5,0,74.7664,good
84,-2983.33,-1451.19,-4601.19,3069.05,bad
23,-7769.57,-7943.48,173.913,0,good
32,375,250,125,0,good
58,1812.07,1812.07,0,0,bad
136,11188.2,12139.7,2466.91,-3418.38,good
26,-10526.9,-10526.9,0,0,good
75,9557.33,9504,0,53.3333,good
24,-4662.5,15283.3,0,0,bad
46,11682.6,2108.7,0,9486.96,good
65,2338.46,2338.46,0,0,bad
238,11479.4,13469.3,0,21.4286,bad
75,1298.67,1373.33,-64,53.3333,bad
36,-14836.1,-5455.56,-9380.56,0,bad
66,625.758,1771.21,0,3906.06,bad
20,15680,15680,0,0,bad
34,20411.8,20411.8,0,0,good
17,58541.2,58541.2,0,0,good
89,12127,6024.72,0,44.9438,bad
142,6918.31,10328.9,0,28.169,bad
60,0,0,0,0,bad
62,1527.42,1950,64.5161,-487.097,good
39,-17151.3,-4979.49,0,102.564,bad
457,-7102.41,-2427.57,-3286,-330.853,bad
25,160,0,160,0,bad
33,14066.7,11115.2,0,2951.52,bad
21,0,0,0,0,good
30,28493.3,12520,15973.3,0,good
40,19105,28017.5,0,-8912.5,good
23,-15747.8,-1269.57,0,-14478.3,bad
22,-25077.3,-25077.3,0,0,bad
274,-4514.96,3888.69,-5463.14,-1193.43,bad
44,3629.55,3629.55,0,0,bad
37,-21883.8,0,0,-8945.95,bad
86,-9959.3,-10098.8,139.535,0,bad
48,-9889.58,83.3333,0,0,good
95,-3212.63,6510.53,-10622.1,898.947,good
49,-3273.47,16183.7,0,81.6327,bad
58,16962.1,16962.1,0,0,good
54,13850,7577.78,0,6272.22,good
24,-24408.3,15483.3,0,0,bad
22,22963.6,22963.6,0,0,bad
54,6955.56,6881.48,0,74.0741,bad
39,-17338.5,4846.15,-9910.26,0,good
33,22521.2,22521.2,0,0,good
27,-10377.8,-10525.9,0,148.148,bad
19,17615.8,17615.8,0,0,good
37,1924.32,-662.162,0,2586.49,bad
25,6032,19540,-13508,0,good
66,-8087.88,-3471.21,0,-4616.67,bad
23,11039.1,11039.1,0,0,good
151,-604.636,3316.56,-3942.38,21.1921,bad
73,1936.99,6361.64,0,-4424.66,bad
26,4403.85,3650,600,153.846,good
126,-291.27,-323.016,31.746,0,bad
29,12813.8,12813.8,0,0,good
30,133.333,133.333,0,0,bad
33,37548.5,37306.1,242.424,0,good
35,0,0,0,0,bad
49,22049,22049,0,0,bad
32,-431.25,14678.1,0,-150,bad
114,-5832.46,-1633.33,0,0,bad
24,-51520.8,-31741.7,166.667,0,bad
41,21790.2,21790.2,0,0,good
50,-6420,160,80,-6660,bad
50,510,7388,0,-6878,good
45,10748.9,10748.9,0,0,bad
90,18917.8,18917.8,0,0,good
21,-7014.29,-7204.76,190.476,0,bad
77,6076.62,6024.68,0,51.9481,bad
45,-3362.22,-3362.22,0,0,good
96,-1459.37,-1584.37,41.6667,83.3333,bad
25,724,19872,0,0,bad
47,20244.7,15710.6,0,4534.04,bad
28,7992.86,142.857,0,7850,good
88,8664.77,8719.32,0,-54.5455,bad
40,5150,-120,290,4980,bad
35,-13582.9,94.2857,0,0,bad
36,-3980.56,-4202.78,222.222,0,bad
40,27980,28000,-120,100,good
133,909.774,7384.96,-2906.02,30.0752,bad
82,18322,18224.4,97.561,0,good
45,-23093.3,-12455.6,0,0,bad
67,-556.716,5065.67,-5610.45,59.7015,bad
59,7444.07,13094.9,0,0,good
36,-32858.3,0,-19561.1,0,good
24,0,0,0,0,bad
172,3933.72,6619.19,-2804.07,118.605,good
27,5988.89,18100,0,-12111.1,bad
153,4709.15,5292.16,0,-583.007,good
29,16193.1,-165.517,16524.1,-165.517,bad
29,3827.59,3827.59,0,0,good
31,27674.2,27674.2,0,0,bad
792,1259.85,4407.7,-1007.95,-1535.48,good
27,-44322.2,0,-44322.2,0,good
25,53376,53376,0,0,good
99,7366.67,8418.18,0,-1051.52,bad
68,-11314.7,-4392.65,0,117.647,good
35,30842.9,30842.9,0,0,good
38,-16123.7,192.105,-21.0526,-16294.7,bad
32,15.625,0,14975,0,bad
45,162.222,73.3333,0,88.8889,bad
86,-2544.19,1315.12,0,-3859.3,bad
67,-4902.99,-688.06,0,-4214.93,good
23,-13352.2,-13526.1,0,173.913,bad
21,25671.4,0,0,0,bad
820,1640.85,1300,105,-421.585,good
53,6996.23,6920.75,0,75.4717,bad
33,-33345.5,-23230.3,-10115.2,0,bad
20,25260,25260,0,0,good
37,8600,10043.2,-1443.24,0,bad
34,30405.9,11047.1,19123.5,235.294,good
90,-645.556,7668.89,-8314.44,0,bad
73,-9209.59,-7243.84,-5294.52,3328.77,bad
74,15060.8,8531.08,6529.73,0,good
80,-2158.75,10282.5,-6397.5,0,bad
22,17072.7,16890.9,181.818,0,good
43,24907,24925.6,0,-18.6047,good
21,5338.1,5338.1,0,0,bad
67,-3555.22,21488.1,-12092.5,-5805.97,good
39,-8341.03,10387.2,-9910.26,-8817.95,good
85,-2200,-2294.12,47.0588,47.0588,bad
93,1788.17,2033.33,-3670.97,3425.81,bad
44,181.818,0,0,181.818,bad
73,-16204.1,-11669.9,0,-4534.25,bad
41,-11578,0,0,97.561,good
141,1644.68,4275.18,-2658.87,28.3688,good
34,13094.1,20876.5,0,6297.06,good
62,-9080.65,-538.71,-5588.71,-2953.23,bad
77,10579.2,6441.56,0,4137.66,bad
24,483.333,0,483.333,0,bad
67,-4497.01,-4497.01,0,0,bad
19,26873.7,26663.2,210.526,0,good
99,-6090.91,-4583.84,-3952.53,40.404,bad
30,-20773.3,-4816.67,0,0,bad
23,24147.8,19230.4,0,4917.39,good
42,13602.4,13507.1,0,95.2381,bad
75,-4129.33,-4182.67,0,53.3333,bad
24,0,0,0,0,bad
118,11061.9,5139.83,0,5922.03,good
300,-4985.33,-1995.33,-3787.33,784,bad
92,2139.13,2104.35,-8.69565,43.4783,bad
62,-1856.45,5612.9,251.613,0,bad
75,160,53.3333,53.3333,53.3333,good
25,15024,14864,0,0,good
39,38251.3,37943.6,205.128,102.564,bad
92,-8953.26,3810.87,-12764.1,0,bad
26,-10442.3,-10442.3,0,0,bad
73,22005.5,19576.7,54.7945,1267.12,good
69,-2134.78,-2192.75,0,57.971,bad
24,10908.3,0,0,10908.3,good
30,0,0,0,0,bad
225,8179.56,7829.33,353.778,-3.55556,bad
38,17144.7,26194.7,0,-9050,good
30,7883.33,133.333,0,7750,good
28,-15667.9,1428.57,0,0,bad
24,31104.2,31104.2,0,0,good
198,-11920.2,-10536.9,0,1034.34,bad
63,6301.59,6301.59,0,0,good
97,-388.66,-388.66,0,0,bad
23,-208.696,-208.696,0,0,bad
92,-7753.26,-4300,0,-3453.26,bad
30,-15916.7,-15756.7,0,-160,bad
28,45942.9,33535.7,0,12407.1,good
43,-17939.5,-18032.6,93.0233,0,bad
28,12092.9,11807.1,142.857,142.857,good
50,-10294,-12586,-4532,6824,bad
33,-145.455,-145.455,0,0,good
82,2618.29,4173.17,4282.93,0,bad
27,-9414.81,8344.44,0,-29.6296,good
78,0,0,0,0,bad
151,570.199,570.199,0,0,good
60,-3103.33,0,-2270,-833.333,bad
62,33175.8,33175.8,0,0,good
91,-11746.2,-11746.2,0,0,bad
14,864.286,864.286,0,0,good
30,11663.3,11663.3,0,0,bad
42,7676.19,2347.62,0,5328.57,good
21,842.857,23638.1,0,0,bad
23,3969.57,173.913,3795.65,0,good
34,-23282.4,0,0,-9202.94,bad
26,-29019.2,-29173.1,153.846,0,bad
26,-26026.9,-25842.3,-184.615,0,bad
38,839.474,13436.8,0,0,good
873,1189.58,1521.08,-332.073,289.233,bad
22,10990.9,10990.9,0,0,good
40,-6707.5,-6687.5,0,-20,bad
178,-1137.08,4282.02,22.4719,-2752.25,good
23,20778.3,41591.3,0,0,bad
79,13287.3,13607.6,0,-320.253,good
25,7612,14864,-7252,0,bad
42,0,0,0,0,bad
29,-16117.2,113.793,0,275.862,bad
124,-8342.74,-3562.9,-2724.19,1804.84,bad
36,24272.2,24272.2,0,0,good
22,-13386.4,0,0,-13386.4,bad
30,-24873.3,-9050,133.333,0,good
24,18945.8,18945.8,0,0,good
27,22914.8,22914.8,0,0,good
75,-17137.3,-10760,-6430.67,53.3333,bad
152,996.711,311.184,0,685.526,bad
43,-6495.35,12241.9,0,-7604.65,good
29,137.931,0,0,137.931,bad
27,30803.7,22981.5,0,7822.22,good
28,-3825,13271.4,0,0,good
104,4502.88,4502.88,0,0,bad
118,23124.6,21325.4,33.8983,1765.25,bad
42,-740.476,7140.48,0,-7880.95,bad
59,20925.4,3666.1,8122.03,0,bad
31,10096.8,3190.32,0,6906.45,good
75,-21201.3,-4172,106.667,-4370.67,bad
24,133.333,133.333,0,0,bad
22,-2190.91,-2190.91,0,0,bad
44,16290.9,16290.9,0,0,good
90,-2653.33,1140,-3837.78,44.4444,bad
30,133.333,0,133.333,0,bad
36,-57536.1,-9744.44,-18644.4,-29147.2,bad
74,3093.24,3158.11,0,-64.8649,bad
22,18045.5,18045.5,0,0,bad
24,8666.67,166.667,0,8500,good
26,38888.5,38888.5,0,0,good
45,7453.33,4520,0,2933.33,good
26,14292.3,14292.3,0,0,bad
26,-607.692,17803.8,0,0,bad
46,3667.39,-6715.22,0,10382.6,bad
43,30881.4,22579.1,93.0233,8209.3,good
33,22821.2,22821.2,0,0,good
185,3738.92,4889.73,0,-1150.81,good
29,-9079.31,-9217.24,0,137.931,bad
28,12010.7,8532.14,0,3478.57,good
53,-19320.8,-4118.87,0,-6169.81,bad
98,10691.8,11243.9,4930.61,-5482.65,bad
23,-29704.3,-29704.3,0,0,bad
260,-4301.15,-1038.85,-1486.54,-1757.31,bad
39,9528.21,9528.21,0,0,good
31,0,0,0,0,bad
121,4561.16,4461.98,66.1157,0,bad
25,-6052,-6052,0,0,bad
34,-2102.94,-2102.94,0,0,bad
185,8677.84,8634.59,21.6216,21.6216,good
82,7265.85,7265.85,0,0,bad
79,39150.6,24084.8,50.6329,12658.2,good
29,32137.9,32137.9,0,0,good
38,-19331.6,-25989.5,0,6784.21,bad
21,4519.05,4519.05,0,0,good
97,2430.93,41.2371,0,2389.69,bad
32,47109.4,37134.4,10000,-25,good
27,20681.5,17266.7,0,3414.81,good
133,11366.2,8187.22,0,3178.95,good
63,12727,12663.5,63.4921,0,good
91,1941.76,3947.25,-4247.25,2241.76,bad
29,12737.9,12737.9,0,0,bad
24,25112.5,21412.5,166.667,166.667,good
23,-42800,-6930.43,-15056.5,0,bad
42,-1040.48,-21919,0,20878.6,bad
36,5769.44,5902.78,0,-133.333,bad
53,35252.8,21762.3,9116.98,4373.58,good
34,20847.1,20847.1,0,0,bad
96,17097.9,18902.1,-1804.17,0,bad
32,-19093.8,-19218.8,0,125,good
26,33396.2,33088.5,0,307.692,bad
46,-491.304,-665.217,86.9565,86.9565,bad
54,23514.8,30083.3,-6568.52,0,good
67,-5502.99,-5491.04,-11.9403,0,good
28,29310.7,16617.9,0,12407.1,good
109,-7842.2,-861.468,-4715.6,2126.61,good
33,11381.8,11260.6,0,121.212,good
22,16890.9,16890.9,0,0,bad
83,11418.1,11418.1,0,0,good
35,-7760,-7760,0,0,bad
47,610.638,-3961.7,4572.34,0,bad
27,-2344.44,5629.63,0,-7974.07,bad
30,29406.7,29273.3,133.333,0,good
69,14081.2,12727.5,57.971,1295.65,good
40,18742.5,18642.5,100,0,good
29,251.724,279.31,0,-27.5862,bad
76,-8159.21,-3740.79,-63.1579,-4355.26,bad
43,3441.86,4334.88,0,-893.023,good
20,18780,18780,0,0,bad
62,4209.68,-12.9032,64.5161,4158.06,bad
40,9370,9290,200,-120,bad
27,-14314.8,0,-14314.8,0,good
23,347.826,347.826,0,0,bad
58,1294.83,-362.069,0,0,bad
69,10072.5,10072.5,0,0,bad
28,64914.3,39807.1,17114.3,7992.86,good
39,5725.64,-12.8205,0,5738.46,good
63,5415.87,5415.87,0,0,bad
84,-9588.1,-5663.1,-3972.62,47.619,bad
42,5480.95,-2676.19,0,8157.14,bad
62,-10866.1,-480.645,0,-10385.5,bad
199,-5763.32,-3338.19,-1942.21,-482.915,bad
40,12420,12420,0,0,bad
103,729.126,0,690.291,38.835,bad
28,-5403.57,0,0,0,bad
28,-30003.6,-16342.9,-13660.7,0,good
30,-8920,-9053.33,133.333,0,bad
64,6670.31,5068.75,1539.06,62.5,bad
31,-5222.58,129.032,-11512.9,6161.29,bad
68,5701.47,5642.65,0,58.8235,good
38,5902.63,5797.37,0,105.263,bad
34,24844.1,24726.5,0,117.647,good
56,2098.21,2098.21,0,0,bad
33,106.061,10218.2,-10233.3,121.212,bad
25,-51236,-36552,-14684,0,bad
43,11546.5,11453.5,0,93.0233,good
84,-8045.24,95.2381,0,-8140.48,bad
24,15529.2,15529.2,0,0,bad
42,39438.1,25890.5,0,13547.6,bad
53,-441.509,-516.981,0,75.4717,bad
77,0,0,0,0,bad
86,-1079.07,-6651.16,5572.09,0,good
130,7226.15,6835.38,0,0,good
45,10855.6,10855.6,0,0,bad
62,3211.29,11500,64.5161,-632.258,good
30,9103.33,9103.33,0,0,good
227,1996.92,3070.93,-4307.49,3233.48,bad
25,28788,28788,0,0,good
59,20049.2,20130.5,0,-81.3559,good
38,-11813.2,-11813.2,0,0,bad
43,21786,10548.8,11144.2,93.0233,bad
24,0,0,0,0,good
55,6192.73,2123.64,72.7273,3996.36,good
29,-25993.1,-26131,0,137.931,bad
25,54680,54680,0,0,good
21,29214.3,29214.3,0,0,good
44,9918.18,9827.27,90.9091,0,bad
34,-14220.6,-141.176,0,0,bad
67,11128.4,10226.9,5643.28,-4670.15,bad
33,0,0,0,0,bad
91,-160.44,5691.21,0,-5851.65,bad
69,7820.29,1252.17,0,6568.12,bad
155,-8261.29,-2410.32,0,-2762.58,good
92,-13482.6,-12713,-3571.74,2802.17,bad
126,9080.16,16678.6,0,0,bad
29,20862.1,20724.1,0,137.931,good
20,18580,18580,0,0,good
28,-9696.43,-9696.43,0,0,good
84,-703.571,10694,0,0,bad
24,-13908.3,166.667,-14075,0,bad
27,39607.4,39607.4,0,0,bad
45,4226.67,4137.78,0,88.8889,good
187,4197.86,8697.33,42.7807,-4542.25,bad
152,17859.9,17177.6,52.6316,629.605,good
20,0,0,0,0,bad
25,-1080,0,160,-1240,bad
22,1336.36,17072.7,181.818,-15918.2,bad
21,-48423.8,-32533.3,-15890.5,0,bad
47,-7134.04,7859.57,-14993.6,0,bad
93,7530.11,5046.24,43.0108,2440.86,bad
22,17254.5,17254.5,0,0,good
65,-2889.23,-2450.77,-73.8462,-364.615,bad
27,37233.3,26777.8,10455.6,0,good
69,481.159,7650.72,-7285.51,115.942,bad
31,30925.8,30796.8,0,129.032,good
57,-18891.2,-19031.6,0,140.351,bad
23,-14034.8,-14208.7,173.913,0,bad
186,-5902.69,-2141.94,-1955.38,-1779.57,bad
33,821.212,15327.3,0,0,bad
40,-28710,-28810,100,0,bad
23,35991.3,35991.3,0,0,good
32,16865.6,1890.62,14975,0,bad
45,12753.3,12753.3,0,0,bad
45,-1028.89,9608.89,0,0,good
34,6532.35,235.294,0,6297.06,bad
133,-3738.35,371.429,-1606.02,-2503.76,good
112,0,0,0,0,bad
95,-9361.05,2217.89,-8094.74,-3484.21,good
226,-8124.78,-3026.55,-3633.63,-1464.6,bad
33,5533.33,6472.73,0,-939.394,good
30,-17230,0,-15853.3,-1376.67,good
55,0,0,0,0,bad
1132,-1207.07,-597.438,-88.4276,-521.201,bad
36,8850,0,0,8850,good
38,44347.4,31736.8,12610.5,0,good
48,-12477.1,-12643.8,83.3333,83.3333,bad
49,-16.3265,0,-16.3265,0,bad
25,2408,8812,0,12744,bad
27,8788.89,8788.89,0,0,good
21,10347.6,10157.1,0,190.476,good
37,216.216,108.108,0,108.108,bad
28,12042.9,12042.9,0,0,good
65,21344.6,22470.8,0,-1126.15,bad
16,-75193.8,-75193.8,0,0,bad
134,9072.39,7118.66,29.8507,1923.88,bad
73,9905.48,9905.48,0,0,bad
28,1892.86,1892.86,0,0,bad
30,7356.67,0,7356.67,0,good
107,13772,13929,37.3832,4279.44,good
68,6263.24,11160.3,0,-4897.06,good
197,0,0,0,0,bad
150,4690,4722,-32,0,good
21,0,0,0,0,bad
24,3537.5,3537.5,0,0,good
71,-6100,-769.014,-5387.32,56.338,good
38,0,0,0,0,bad
115,-4769.57,349.565,0,-5119.13,bad
30,14230,7723.33,0,-11463.3,good
45,6020,-3588.89,0,9608.89,bad
70,-5010,57.1429,-5067.14,0,bad
35,18577.1,0,18577.1,0,bad
134,1822.39,4262.69,29.8507,-2470.15,bad
63,12934.9,12934.9,0,0,bad
24,16545.8,30875,0,-14329.2,good
28,-39.2857,13621.4,-13660.7,0,bad
73,8398.63,865.753,0,7532.88,good
24,5450,5450,0,0,good
57,31824.6,16777.2,0,5589.47,bad
25,-596,14864,-15460,0,good
67,3268.66,-11.9403,0,3280.6,bad
146,-6350.68,5180.82,-2382.19,-5870.55,bad
28,27592.9,27450,0,142.857,good
71,-3519.72,1345.07,-4864.79,0,good
20,0,0,0,0,bad
30,6853.33,0,0,6853.33,bad
26,44284.6,24646.2,153.846,19484.6,good
77,8451.95,5103.9,0,3348.05,good
33,-921.212,-921.212,0,0,bad
31,-37193.5,-37193.5,0,0,good
26,-31346.2,-184.615,-31161.5,0,good
126,-3717.46,2817.46,-6.34921,-2729.37,bad
58,-6677.59,68.9655,-6663.79,-82.7586,good
