@relation Review_sentiment


@attribute overall_sentiment numeric
@attribute token_number numeric
@attribute stars {1,2,3,4,5}
@data
-0.5007999999999999,133,1
-0.7626000000000001,544,2
0.8942,23,5
0.6979000000000002,234,3
1.0224,50,5
0.5611000000000002,275,5
2.9288000000000003,934,3
19.36170000000002,1824,4
0.5229000000000001,45,2
3.9841000000000006,566,4
-1.6373000000000002,214,2
-0.4659999999999999,160,2
1.9344999999999997,140,3
0.7714999999999999,80,4
-0.7843,76,1
2.9882,110,5
-0.4747,35,3
0.27669999999999995,96,2
1.0667999999999997,470,2
0.397,35,4
-0.1473,28,1
-0.5953,17,4
0.2784000000000001,52,4
-1.5394999999999999,196,3
0.8200000000000001,40,5
6.854399999999997,783,5
1.1289,77,1
-0.32320000000000004,152,3
-1.3930999999999998,985,2
1.6609,73,5
1.9835,728,1
-0.3084,130,2
1.1810999999999998,215,2
0.8774,31,4
1.374,28,5
-0.7772,382,3
0.4415,214,1
1.7480000000000004,124,5
0.0989,22,3
-0.2895,24,2
2.1431,203,3
3.5875,945,4
1.0087000000000002,173,1
0,22,5
2.0029,317,2
0.4638,74,1
-0.4787,89,3
0.7251,134,1
2.1931000000000003,345,4
0.3122999999999998,390,2
-0.30450000000000005,23,3
1.1163,231,5
-0.34249999999999997,59,1
0.04699999999999993,56,2
1.0675999999999999,106,5
0.508,22,5
0.23220000000000005,187,2
1.6099999999999997,1290,4
-0.16560000000000005,106,3
0.6979,313,3
-0.14429999999999998,20,5
0.7915,91,4
0.1446,196,4
0.3916,113,4
-0.6799999999999999,68,1
1.2563,129,3
-1.1767,235,1
-1.3259,172,1
-0.6621999999999999,53,4
0,34,4
0.004,29,4
0.014899999999999969,62,2
1.6336,129,2
-1.4741,209,2
0.7678,133,5
0,32,1
0.3876,42,2
0.4797,159,2
0.8210999999999999,92,5
0,39,5
1.9441,100,5
-0.3016,53,2
0.2322,73,4
0.6932999999999998,180,2
-0.22839999999999994,128,1
-0.4371,81,1
-2.0223999999999998,485,3
1.1104,23,4
0.23100000000000004,98,3
0.3922,27,3
-0.2849,308,1
-0.6781,41,3
0.7384,21,3
1.0398999999999998,145,5
0.09309999999999999,27,3
0.3716,23,4
1.243500000000001,845,3
0.6050999999999997,41,3
-0.9561,80,3
0.8855,43,4
-1.6187999999999998,64,1
-0.971,25,1
0.004,26,3
-1.156,126,2
0.7971,154,5
0.004,24,1
-0.5238999999999998,73,2
0.3581,72,1
1.0503,71,5
0.397,25,4
1.5653000000000001,132,5
0.5106,21,5
1.5929000000000002,306,4
-0.6522,65,1
0.34030000000000005,88,4
0.0665,208,2
0.5961,24,5
0.6912000000000005,1287,5
-0.1215,83,2
0.5044,37,5
0.3454,25,2
0.6689,201,1
-0.7951,141,2
0.09999999999999998,48,3
-0.5285,23,5
-1.2119999999999997,161,2
-0.37759999999999994,27,3
0.345,114,4
-0.5816000000000001,47,1
2.5079,171,3
-0.8293000000000001,171,3
6.740499999999995,891,4
0.6931,25,5
0.004,25,5
1.1179999999999999,40,3
0.3637,75,3
0.393,23,5
-0.10710000000000003,48,3
-0.013000000000000025,26,4
0.6093999999999999,25,5
-1.1593,40,1
-0.9110999999999999,24,2
-1.1267,156,2
0.10780000000000009,227,1
0.7432,81,2
-0.011300000000000032,84,3
0.7609000000000001,261,2
-0.09710000000000008,112,1
-2.7361,111,1
-0.9118,37,4
2.5616,323,3
0.25299999999999995,36,5
-3.3686000000000003,361,1
1.0959999999999999,232,4
-0.8805,152,2
0,22,1
0.1295,32,4
1.5091,440,4
0.004,30,5
2.5508000000000006,580,4
3.823300000000001,593,3
0.3686,18,5
-1.0796,68,1
0.8398,31,4
-0.4753,44,1
1.3674000000000002,127,4
-0.8075000000000001,142,2
-0.715,152,1
0.49349999999999994,87,1
1.0143999999999997,98,3
-0.1510999999999999,167,4
4.190699999999979,2316,4
0.9516,193,2
0.19370000000000004,35,1
0.9811999999999996,257,2
0.47299999999999986,83,5
-0.18119999999999994,297,3
0.7428,26,4
1.8017,133,5
-1.0738999999999999,112,1
0.3882,28,5
1.3735,227,1
1.3812,236,3
-1.6337,575,2
0.5038999999999999,91,3
3.9146999999999994,303,4
0.13989999999999997,148,4
0.03579999999999994,74,3
1.0478,128,5
1.2075,42,5
0.3922,81,2
0.8704999999999999,224,4
4.045099999999998,202,4
0.5951000000000002,464,3
0.004,30,1
0.7409999999999999,89,4
0.3882,62,3
-1.2405000000000002,300,1
0.7471,49,1
-0.3249,50,5
1.0834000000000001,370,3
-0.6173,131,1
-0.0928,77,2
0.6468,91,4
0.024100000000000007,92,5
0.3716,27,3
0.7726,24,5
0,27,2
0.15250000000000002,117,2
0.6726,37,5
0.3716,22,2
0.2735,63,2
0.7384,26,5
0.6365999999999999,57,1
0.2498,229,3
2.393,166,2
0.39959999999999996,23,4
-0.4672,92,3
-3.913,242,2
-2.4495,489,3
-1.8331,116,1
-0.5552000000000001,138,3
-0.2635,22,4
-0.2696,22,4
-0.8914000000000001,33,1
-0.22069999999999987,75,2
-1.1907,123,2
0.4898999999999999,381,5
-0.3654,44,1
1.4413999999999998,143,4
-1.6016000000000004,208,1
0.397,28,5
-0.8598,106,2
0.12259999999999999,98,4
0.7810000000000001,24,5
-0.9311000000000001,103,2
1.2062,47,5
0.6587999999999999,169,4
-0.5196000000000001,68,2
-1.6413999999999997,246,1
0.7223999999999999,221,4
0.6956,17,4
-0.3604000000000001,506,5
2.5338000000000007,239,5
-2.3683999999999994,750,1
-0.4139999999999999,91,2
-0.47930000000000006,90,1
1.1917000000000002,805,3
-0.2088,26,5
0.3405,96,3
-0.7157999999999999,209,1
3.7992,133,5
-0.7229999999999999,121,3
1.4693999999999998,554,4
0.477,28,5
-1.2934,211,1
-0.005599999999999994,52,1
0.12090000000000001,38,3
0.8843000000000001,143,2
1.1362,26,4
-3.954199999999999,787,2
1.9087999999999998,61,5
-1.6583,312,3
0.004,26,4
1.0684000000000002,77,3
-0.0738,15,3
-0.5681999999999998,88,1
-1.0407,65,2
0.8995,90,2
-0.27920000000000006,86,4
0,23,5
-2.1369000000000002,139,3
-1.7881000000000002,476,1
0.5052,31,5
0.3412,46,3
-1.2501,87,3
0.4471000000000001,114,2
1.1897000000000002,80,2
1.4386,24,5
2.1784999999999997,197,4
0.008,34,4
-0.3785,25,5
-0.6546,43,2
0.6372,264,2
0.047,30,3
-0.5365,26,3
0.004,56,4
-1.1229,96,2
0,30,4
-0.2517,131,3
0.40700000000000003,90,4
-0.12669999999999998,184,3
2.1181,131,4
-0.2675,63,5
-0.18720000000000006,315,2
1.4198,245,1
-1.1671,43,1
0.004,42,1
-0.17010000000000003,65,2
0.2630000000000001,173,3
-0.09919999999999995,62,1
-0.044300000000000006,33,5
0,22,4
2.5517000000000003,424,5
2.511,85,4
0.8330000000000001,50,5
0.3862,46,1
0.0983,104,5
-1.0206,170,3
-0.4706,45,1
-3.3338999999999994,341,1
0.7513,60,5
0.328,156,4
-0.6590999999999999,66,2
1.2563,129,3
0.4554,39,1
0.1212000000000002,692,4
0.5179,52,4
-0.9529,85,1
-0.43339999999999995,66,1
0.8367,28,5
0.0769,60,4
0.5689000000000001,139,5
0.6984999999999999,133,3
2.5483000000000002,353,4
0.37879999999999997,43,4
1.8249999999999997,642,3
0.5542000000000006,482,2
-0.29490000000000005,111,1
0.4313,48,2
0.6674,69,3
1.6056000000000001,581,5
0.2944,253,1
0.1169,30,4
-1.5333999999999999,56,2
2.8213000000000004,176,5
1.7352,910,2
0.004,59,1
-1.2279,70,3
-0.7666,22,3
0.004,28,2
-0.5263,88,1
0.6388,25,4
0.9695000000000001,138,1
-2.6786000000000003,123,1
0.5931,33,4
0.8412999999999999,60,3
1.4904,21,5
1.9844000000000002,240,3
0.8408,292,2
0.1851,53,1
-0.1935,36,1
0.1958,31,5
0,32,5
0.5012,127,2
-4.345500000000001,847,3
0.4653999999999999,253,2
0.1765,116,4
1.7060000000000002,153,3
0.6026,33,2
-1.0124,50,4
4.0463000000000005,215,5
-0.658,38,5
0.0665,208,2
1.4791999999999998,131,3
-2.4803,379,5
-1.6864000000000001,247,3
1.5381,115,4
0.2581,42,5
0.066,119,1
-0.9329,177,3
1.6040999999999999,144,3
0.15889999999999999,75,4
0.02610000000000008,179,1
-0.2842,31,2
4.328799999999998,1911,3
-0.5036999999999999,171,2
-1.8698,108,2
-0.03469999999999995,69,5
0.084,25,4
1.0674000000000001,61,1
-1.1864,47,1
-1.0431,201,2
1.2090999999999996,319,1
0.7432,33,4
0,25,5
0.22820000000000001,41,5
-0.4499000000000001,153,1
-1.7857999999999998,244,1
-1.4959,65,2
-0.3071,42,3
-1.4027999999999998,1204,3
-0.12229999999999996,145,5
0.13040000000000013,45,2
-0.4689,92,3
-0.07240000000000002,107,4
-1.1199000000000001,214,1
1.3116999999999999,297,3
0.2786,100,5
0.30779999999999996,55,4
-0.9734,47,2
2.3220000000000005,189,5
0,44,2
2.0834,62,4
-2.5978000000000003,424,3
-1.2938999999999998,242,1
-0.2124000000000002,216,2
-1.5611,96,1
0,19,5
0.09770000000000001,20,4
-1.0674000000000001,42,4
0.3593,191,2
2.065,380,4
0.008,32,3
0.31570000000000004,25,5
0.9911,29,5
-1.1217000000000001,119,1
2.1766,372,5
-0.5038,28,3
0.008,37,5
5.519099999999999,370,3
-1.4607,57,3
-0.6418999999999999,39,1
-0.4523999999999998,135,5
-0.27449999999999997,185,4
-0.4867,169,2
-0.6147,65,1
0.5345000000000001,22,4
0.7585999999999999,122,1
1.4326,64,3
-0.2598,53,1
0.7291,43,5
-0.01780000000000001,54,2
0.017999999999999905,89,2
1.8224,269,3
2.610900000000001,1542,4
1.2124,104,3
-0.22100000000000003,124,1
-0.8109999999999999,25,2
1.9617,180,5
-0.1135000000000001,89,2
0.057999999999999996,75,5
0.09860000000000001,36,5
5.083999999999995,461,4
-6.936700000000001,741,1
-1.3237999999999999,418,3
-0.28959999999999997,29,3
-0.5819,66,2
0.008,25,4
-0.2842,20,5
0.5046000000000008,884,4
4.278700000000001,861,2
-0.11010000000000003,25,4
0.5084,67,4
0.45740000000000003,125,1
0.45420000000000005,207,2
-0.2421,46,2
-0.761,37,4
0.1747,221,3
0.2238,36,1
1.0144,35,5
0.17780000000000007,76,2
1.7995999999999999,658,5
0.008,28,1
0.4517,38,4
0.008,27,5
0,20,1
-0.12940000000000002,49,2
-0.6762999999999999,181,2
-0.32580000000000003,78,5
1.7456,32,5
0.41079999999999994,150,5
0.22609999999999997,136,3
2.7673000000000005,290,5
0.9012999999999998,106,3
-0.8207,59,1
0.4797,159,2
0.32950000000000024,366,3
-0.22069999999999987,75,2
0.5769,69,4
0.045899999999999996,230,3
-0.0007999999999999995,85,5
0.10020000000000001,32,3
-0.1018,197,1
-0.9734000000000003,477,3
-0.3375,48,1
1.7614,132,1
0.13010000000000002,59,5
1.3130000000000004,462,5
-0.7585999999999999,47,1
0.02,140,1
0.0081,21,4
-0.2913999999999999,256,2
-0.9166,28,4
-0.8673,96,4
1.3602,63,4
-0.8805,152,2
0.7472,26,3
1.1247999999999998,28,4
0.38320000000000004,174,3
-6.4743,544,1
-1.0538,34,2
0.2254,25,4
0.6551,185,3
0.5871999999999999,82,3
-0.6631,79,1
0.7203999999999999,49,5
0,84,4
0.28479999999999994,176,2
0.028800000000000017,50,2
9.195899999999996,764,4
-0.2365,70,1
5.524899999999996,540,2
-0.5003,100,5
1.2224000000000004,1054,4
3.1726999999999994,180,3
-0.0048,23,1
0.3882,54,3
-0.17830000000000004,127,2
-0.7112999999999999,128,2
1.6312999999999998,293,4
-0.001599999999999999,48,2
0.21299999999999997,39,3
0.0014999999999999458,35,5
-0.6681999999999999,115,3
0.3386,78,4
0.2101,25,3
0.8161,70,1
-0.7090999999999998,286,5
0.3756,29,1
-1.821,61,1
0.9984,51,3
0.393,44,5
-0.7874999999999999,177,1
0.3525,71,3
-1.4565000000000001,544,3
0.4408,39,2
-0.7333000000000001,60,2
1.0477,238,3
-1.7498,122,2
1.6124999999999998,137,5
0,36,5
0.7175,84,2
0.11309999999999998,109,2
6.903399999999994,1414,4
0.6126,135,4
0.7424999999999999,1261,4
-0.478,138,1
-6.757700000000001,403,3
-0.5060000000000002,236,4
1.5995,205,2
0.3716,32,4
1.8558,28,4
0.0927,42,1
-0.3111,46,1
0.12090000000000001,26,5
-0.09789999999999999,23,5
-0.6735,197,1
0,53,5
-0.23420000000000007,164,1
0.7512,28,5
-0.8536,33,2
1.5749,34,4
1.7704,233,5
0.4920000000000001,140,4
0.3714000000000002,334,3
2.2908999999999997,724,4
0.3438,66,1
0.9823999999999999,56,3
2.1236999999999995,139,4
0.5446000000000002,485,2
-0.2515999999999998,415,4
0.7093999999999999,376,3
1.8224,269,3
0.3716,24,3
0.4577000000000001,98,4
1.4274999999999998,195,3
0.9971,46,5
2.5406000000000004,96,2
1.9140000000000001,46,5
-0.9062000000000001,104,2
0.5657,24,4
-0.48279999999999995,82,2
0.0664,27,2
0.06149999999999999,32,4
0.9147999999999998,51,2
0.9068999999999999,212,5
-0.4869,22,5
-0.29960000000000003,94,1
-0.22399999999999975,107,1
-2.6132999999999997,73,1
-1.4106,120,1
0.5062,193,5
0,24,1
-0.8029999999999999,172,1
-0.26899999999999996,75,3
2.5524999999999998,70,5
0.2147,35,4
0.12890000000000001,27,5
0.6574000000000002,443,2
-0.25,22,3
0.9696,22,4
0.7955,145,1
-0.34199999999999997,31,2
1.8537,76,5
1.9004000000000003,238,4
0.6916,35,5
-2.7892,82,2
-0.2429,47,3
1.1027,86,5
0.31779999999999997,96,3
0.3253999999999998,301,4
-0.1537,29,1
1.6109000000000002,97,2
-0.8024,129,1
1.3878,317,5
-0.42580000000000007,93,2
0.7686,31,5
-0.14179999999999993,91,1
0.24440000000000012,154,1
-0.4728,153,1
-0.8039000000000001,316,5
0.37079999999999996,25,3
-2.6910999999999996,202,2
0.7073999999999998,269,5
-1.1480000000000001,113,4
-0.12249999999999991,75,5
0.79,46,5
-0.4025000000000001,55,2
-0.4928,87,3
3.1745,260,4
-0.025199999999999834,233,5
5.0367999999999995,520,3
5.584799999999993,568,5
-0.5351,62,1
-0.3035,38,4
-0.4541,64,1
0.5679000000000007,579,3
-0.11509999999999998,173,1
0.9998999999999999,213,3
-0.32159999999999994,63,3
-0.3414,56,3
1.0642,60,4
-3.639899999999999,587,2
1.5152999999999999,61,4
-0.41440000000000005,95,5
0.5045,52,3
0.786,31,5
0.10999999999999999,40,4
-0.4270999999999999,87,1
1.0425999999999997,155,4
0.36999999999999994,28,4
-2.1800999999999995,489,2
-2.077,934,1
-2.966699999999999,685,3
-1.4209,379,1
-1.5377999999999998,216,1
0.08329999999999994,54,2
0.012,47,4
-1.1692000000000002,519,3
-1.4771,173,2
0.22779999999999995,44,2
0.9220999999999999,190,2
0.7037999999999999,190,2
2.7744999999999997,279,4
0.23020000000000002,33,1
0.5304,151,4
-0.7764,109,1
1.8367,304,3
-0.7239,298,2
-0.12969999999999998,584,1
-0.9180999999999999,104,1
1.2417,73,4
-1.3419,58,2
0.6601999999999999,178,4
0,83,4
-0.6752,26,3
0.9012999999999998,106,3
1.7184,28,5
0.40880000000000016,125,1
1.2398000000000002,73,5
1.0479,25,4
-0.498,237,2
0.5445,46,5
1.2124,104,3
0.9904999999999999,132,3
-0.8212999999999999,55,1
0,24,4
1.0870000000000002,156,2
0.0989,22,3
-0.06200000000000003,215,2
-1.9133,161,2
0.6614,36,3
0.8635999999999999,157,3
0.8808,37,4
0.5066,72,5
-0.6752,48,2
0.04100000000000015,79,2
-0.2559999999999999,73,3
0.3836,71,4
-2.2635,381,1
-0.8970999999999999,150,1
-0.7686000000000001,141,1
0,32,2
0,41,5
-0.0306,120,1
0.7816,88,5
0.2827,52,5
1.5278,73,3
1.9015000000000002,157,2
0.007200000000000001,66,5
4.104100000000001,626,5
0.5879,36,4
0.321,34,5
-0.08240000000000003,207,4
0.08499999999999996,98,5
-0.364,95,3
0.28630000000000017,71,5
0.0032000000000000006,22,1
-0.22899999999999998,31,1
0.4145,138,3
0.05179999999999996,75,1
-7.688500000000007,1093,1
0.9434,23,5
0.9848,45,5
-1.1305,70,2
0.004,30,2
0.2331,23,4
-0.0007999999999999995,31,2
-0.9429000000000001,167,2
0.3836,50,5
0.12490000000000001,49,3
2.3012000000000006,271,4
0.4037000000000002,161,3
-1.2883,109,1
-0.47950000000000004,56,3
-1.7262000000000002,175,3
-0.2338,76,2
0.1412,140,4
0.09770000000000006,112,2
0.7454,52,4
0.748,150,5
-1.0257999999999994,1384,3
-0.1336,48,2
0.5176000000000001,34,1
-0.7334,56,4
0.08229999999999998,117,4
-0.09510000000000002,49,3
0.3762,201,1
1.1089999999999998,486,3
-0.5489999999999999,53,2
0.6350000000000002,175,4
0.53,99,4
0.17709999999999998,49,1
-0.3129,31,1
0.7138,78,5
0.27249999999999996,59,2
3.6005000000000007,562,5
1.9802,217,2
2.7946999999999997,160,5
1.3289,92,4
-0.0007999999999999995,45,1
-1.1513999999999998,647,3
2.2532999999999994,293,5
1.2949999999999982,1776,4
-0.23209999999999997,31,4
-1.7299,48,4
0.7607,215,1
0.5654,91,5
0.2498,29,5
-0.3825,24,2
1.1393,97,5
1.0168,182,5
-0.3865,31,2
-2.0009,211,1
-2.229,121,1
0.9080999999999999,168,2
0.5709,38,4
1.5379,23,5
-3.2819,338,2
0,34,1
0.5023,28,5
-0.1619000000000002,204,2
-0.5761999999999999,96,1
-0.6539000000000001,82,4
0.3554,19,5
-0.6614000000000001,157,4
0,30,4
-2.4752000000000023,453,5
0.5139,24,4
-0.2715,22,3
-0.5674,325,3
-0.7102999999999999,111,2
-0.14960000000000018,414,4
0.2735000000000001,214,3
0.8768,69,2
0.008,55,4
0.5325000000000001,100,3
1.6142999999999998,177,5
1.0546,79,1
0.03959999999999986,395,1
-0.9095999999999997,322,3
-0.21869999999999995,187,3
0.1442,64,3
0.20109999999999995,118,2
-0.0048,25,3
0.23359999999999997,31,3
-2.7579,417,2
-0.9438,136,2
-0.17159999999999997,191,1
-1.4383,53,1
-0.8375000000000001,458,3
-0.12409999999999999,22,1
1.0765,20,4
0.20840000000000003,60,5
-3.7054999999999985,468,2
-0.8818000000000001,292,3
0.004,52,3
-0.5947,92,1
-0.4642,83,2
0.2784000000000001,52,4
1.1072,72,5
0.37879999999999997,34,4
-0.04610000000000003,140,2
7.146599999999984,2719,4
0.1334,25,3
-0.23819999999999997,143,1
-0.7879,37,4
-0.4391,50,1
-1.1509,107,2
0.8992,20,5
-0.37950000000000006,259,4
-0.7706,36,4
2.4652000000000003,54,5
0.5667,237,2
0.08730000000000007,117,1
-0.3797,162,4
0.4324,40,5
0.21780000000000002,83,5
0.7432,20,4
-0.5239,102,1
0.22049999999999992,54,2
-0.7108000000000001,232,1
-0.3487,24,3
-0.8127000000000002,208,3
2.7393000000000005,607,4
0.12090000000000001,37,3
2.239,172,5
-0.7824,236,2
-0.13130000000000003,25,2
-1.1177,22,1
0.0032000000000000006,33,1
0.004,27,3
0.0504,47,3
0.08620000000000001,23,5
-1.1569,67,3
0.9937,47,5
0.008,39,1
1.1950000000000005,312,4
1.7099000000000006,514,2
-3.9946,235,1
1.8685999999999998,339,2
-0.979,235,5
0.8998999999999999,296,5
1.2611999999999999,113,3
0.5066,26,5
0.613,41,3
-0.0456,42,1
0.7039999999999997,240,2
-0.9345,544,4
0.8111999999999999,142,2
0.7552,61,3
-0.3111000000000001,238,5
-0.2725000000000001,374,2
1.2642999999999995,642,5
-1.5052999999999999,299,4
0.8363,317,2
0.48750000000000004,26,4
0.03210000000000002,50,1
0.004500000000000056,97,1
1.3642,181,4
0.311,200,2
-0.7041,140,2
-0.04910000000000003,103,5
-0.7002,97,5
-0.8102,22,3
0.5146000000000001,126,4
0.36110000000000003,256,1
1.4566,35,5
0.2618,22,1
-0.8654000000000001,60,4
-0.3983,23,5
-2.2847,302,2
0.9322,91,3
0.6444,50,5
1.3809,262,2
2.0186,1135,4
5.950199999999995,745,4
1.5484,128,5
0.9519,49,5
0.008,26,1
-1.4374000000000002,380,1
-0.03470000000000001,49,1
-0.6133000000000001,66,3
0.3475,94,1
-0.618,42,3
0.012,21,3
0.8801999999999999,30,3
-0.16280000000000006,191,2
0.3716,67,4
-2.7868999999999997,294,2
0.9160999999999999,66,3
-0.6355,46,1
0.47740000000000005,239,3
0.3716,24,4
-0.43339999999999995,66,1
-0.215,29,1
0.401,25,5
-3.913,242,2
-1.7012,236,2
-0.12799999999999995,90,3
0.5144,133,2
2.5667,89,4
0.4885,29,3
2.1259000000000006,269,4
0.3419,83,1
3.3529000000000004,156,5
-0.4324,83,1
0.29130000000000006,23,3
0.8768,25,5
-0.2114999999999999,93,2
0.5045999999999999,45,3
-0.44070000000000004,80,4
0.9314,92,5
0.22569999999999998,84,1
0.9944000000000001,66,5
-0.4126999999999999,224,1
2.2041,146,5
0.09020000000000003,178,1
-1.7752000000000001,61,4
-0.4689,92,3
0.008,73,2
6.740499999999995,891,4
-2.1113,88,2
0.5846,23,4
4.4822,443,3
0.012,46,3
-0.023800000000000016,49,5
1.079,49,5
0.8563,164,5
0,23,3
0.9567000000000003,213,4
0.0073,23,4
-0.036900000000000044,50,2
0.24670000000000003,71,1
0.405,26,4
-1.5713,529,3
-0.3111,54,1
1.0895000000000001,104,4
0.097,23,1
0.5013000000000001,124,5
-0.0167,24,2
-2.333100000000001,412,2
1.1219000000000001,232,3
-0.7202,39,2
-0.17799999999999983,499,5
1.9807000000000006,360,5
1.7348000000000001,82,5
1.7931000000000001,88,3
0.5041,171,2
-0.45999999999999996,88,3
-1.2956999999999999,380,4
0,34,4
-1.9925000000000002,194,1
-1.9177999999999997,225,3
0.011200000000000002,64,2
0.8848,44,4
-0.0048,29,1
1.9584999999999997,276,3
3.2999000000000005,237,1
-1.6024000000000003,496,1
0.4686,29,4
-0.9563999999999999,30,2
0.45799999999999996,33,5
-0.8598,106,2
-0.8979000000000001,188,1
0.9056,217,5
-1.0124,321,3
-0.5476,103,2
1.8041,87,4
-1.5665,207,1
-1.2433,23,1
0.37449999999999983,146,4
0.7968000000000001,72,4
-1.2231999999999998,130,2
0.5132,89,2
-0.6131000000000001,141,3
0.5681,57,5
0.8982,40,2
-0.5718000000000002,98,1
1.3819000000000004,806,4
0.3694,40,3
0.3229,76,4
-1.1055000000000001,82,1
0,34,2
0.10969999999999999,17,5
-0.3771,38,2
0.5052,31,5
-0.15769999999999995,108,3
1.518,296,3
0.401,25,5
-1.7536999999999998,48,3
1.6842,98,5
-0.38920000000000005,107,1
0.2338,23,4
0.8577,63,3
-0.2636,61,5
-0.6728,28,4
-0.6347000000000003,356,3
0.6009,31,4
0.231,66,2
0.23949999999999988,119,2
-8.691600000000001,910,1
0.582,23,4
-0.4804999999999999,201,1
-0.6018,105,1
0.0081,26,4
0.008,22,4
0.8797000000000001,449,3
2.782,490,4
-0.5434000000000001,137,1
1.0106,56,1
0.212,46,5
0.3173,311,2
1.5014999999999998,59,3
0.469,21,5
-3.3159,404,1
-0.333,22,2
0,34,1
-0.24099999999999996,115,1
-0.08169999999999994,53,2
0.331,19,5
-0.37829999999999997,168,2
-0.8712000000000001,85,2
0.9390000000000001,42,5
0.45420000000000005,207,2
-0.8562999999999998,144,2
0.7053999999999998,34,5
3.7081000000000004,524,5
0.6845999999999999,148,1
0.3716,26,4
1.4412000000000003,558,4
-1.2338,122,3
0.43060000000000004,59,5
-3.7300999999999997,283,1
-0.407,83,3
0.012,31,3
-0.49140000000000006,133,3
0.004,19,3
-0.16280000000000006,191,2
-0.2596,71,4
0.6909,105,3
0.9381999999999999,108,4
-0.0048,71,5
-0.2405,221,5
0.8609,49,4
-0.11140000000000005,412,2
1.076,94,5
-0.6765000000000001,38,1
-1.0864,76,3
0.008,25,4
0.22609999999999997,136,3
0,28,5
-0.0096,103,1
1.7686,91,5
-0.09370000000000006,436,2
-0.04970000000000008,264,3
0.011200000000000002,92,5
-0.18360000000000004,132,5
-4.2454,471,3
-0.46790000000000004,108,4
6.740499999999995,891,4
2.7386000000000004,133,5
0.1131,31,1
0.2184,68,2
-0.3568,30,5
0.339,24,1
0.7567999999999999,38,3
-0.47079999999999994,217,2
0.4457,29,4
-1.3217,141,2
2.8093000000000004,214,5
-1.159,67,1
0.0073,67,2
-2.2847,302,2
0.9836,116,5
-2.0176,81,1
0.7189999999999999,33,4
-0.47930000000000006,90,1
-0.1109,119,1
0.1059,51,4
-0.3865,36,3
-0.2489,103,3
0.3339,36,4
0.12460000000000004,92,3
1.0325,140,1
2.2011999999999996,163,1
0.5679,52,2
0.2216,370,3
-0.9172999999999997,187,2
-0.17190000000000008,153,3
0.5928,117,2
-1.4658,529,4
2.0199,99,4
0,452,5
0.12640000000000007,71,3
0.5069,22,4
0.6168,117,3
-0.6936,61,1
0.7303999999999999,132,5
0.4465,23,2
2.9279999999999995,324,3
0.6693999999999999,185,2
0.6159,36,5
-1.4789999999999992,1358,4
0.061500000000000055,78,5
0.6838999999999998,1350,3
2.1807,34,5
-1.8402,158,2
-0.6474,65,1
1.5014999999999998,59,3
-0.1859,429,4
1.5045999999999997,220,4
-0.0048,30,3
0.19970000000000004,266,3
1.4503,28,5
-0.2869,140,3
-0.09710000000000008,112,1
-0.514,36,5
0.10029999999999994,150,2
-1.7746,154,1
-0.5065,40,2
0.2498,76,1
2.2668,141,4
1.3612999999999997,137,4
0.3716,33,1
-0.8309,58,3
-1.3771,145,1
-1.3757,107,2
-0.12459999999999999,118,2
2.1931000000000003,345,4
1.7012,64,5
0.26430000000000003,61,3
0.008,55,4
2.7723999999999998,135,5
2.1853,293,4
0.2254,45,2
0.4653999999999999,253,2
-0.37670000000000003,87,5
0.3597,80,1
1.6311,151,4
-0.1375,22,1
-5.137100000000002,301,1
-0.36060000000000014,91,2
-1.0516999999999999,113,5
0.23020000000000002,33,1
0.635,26,5
0.9286,42,3
1.311,75,2
0.3479,63,5
0.8752999999999997,488,4
0.1096,21,3
0.5287,127,1
0.921,77,2
-1.4085,119,2
-2.6459,567,4
1.6607,195,1
-1.1867,158,4
-1.0073999999999999,61,4
0.8448,39,5
1.1309,64,5
-0.8293000000000001,171,3
0.3716,25,1
-0.35000000000000003,98,4
0.008,29,1
1.7672999999999999,505,3
1.7964000000000002,380,5
1.7112000000000003,169,3
0.4344,32,3
-0.3865,37,5
-0.4505,100,1
-0.346,23,1
0.5099,20,4
-1.2279,70,3
1.7582,212,5
1.0767,972,4
1.5973000000000002,164,1
1.0444,122,5
-1.5226,85,2
0.12189999999999997,74,2
0.041800000000000004,144,1
0.22299999999999998,133,4
-0.23310000000000028,634,3
-2.3821000000000003,205,2
0.5650000000000001,209,2
-0.44139999999999996,294,5
-1.3995000000000002,98,5
